-1.5523,2.4723,0.23439
-1.5519,2.4726,0.23439
-1.5515,2.4729,0.23439
-1.5512,2.4733,0.23439
-1.5508,2.4737,0.23439
-1.5508,2.4737,0.23439
-1.5522,2.4727,0.23439
-1.5518,2.473,0.23439
-1.5514,2.4734,0.23439
-1.5527,2.4724,0.23439
-1.5503,2.4754,0.23439
-1.5523,2.4727,0.23439
-1.5519,2.4731,0.23439
-1.5516,2.4735,0.23439
-1.5522,2.4738,0.23439
-1.5516,2.4744,0.23439
-1.5524,2.4727,0.23439
-1.5521,2.4731,0.23439
-1.5518,2.4736,0.23439
-1.5503,2.4754,0.23439
-1.5529,2.4724,0.23439
-1.5528,2.4728,0.23439
-1.5526,2.4733,0.23439
-1.5522,2.4738,0.23439
-1.5516,2.4744,0.23439
-1.5549,2.4694,0.2398
-1.5544,2.4697,0.2398
-1.5538,2.4701,0.2398
-1.5531,2.4707,0.2398
-1.5525,2.4713,0.2398
-1.5525,2.4713,0.2398
-1.5546,2.4699,0.2398
-1.554,2.4704,0.2398
-1.5533,2.4712,0.2398
-1.5557,2.4693,0.2398
-1.5513,2.4742,0.2398
-1.5548,2.4701,0.2398
-1.5542,2.4707,0.2398
-1.5534,2.4715,0.2398
-1.5538,2.4725,0.2398
-1.5526,2.4736,0.2398
-1.5549,2.4702,0.2398
-1.5543,2.4709,0.2398
-1.5535,2.4717,0.2398
-1.5513,2.4742,0.2398
-1.5556,2.4697,0.2398
-1.5553,2.4706,0.2398
-1.5547,2.4715,0.2398
-1.5538,2.4725,0.2398
-1.5526,2.4736,0.2398
-1.5558,2.4686,0.24683
-1.5551,2.469,0.24683
-1.5544,2.4695,0.24683
-1.5537,2.4702,0.24683
-1.553,2.4711,0.24683
-1.553,2.4711,0.24683
-1.5555,2.4693,0.24683
-1.5549,2.4699,0.24683
-1.5541,2.4708,0.24683
-1.5568,2.4687,0.24683
-1.552,2.4747,0.24683
-1.5558,2.4695,0.24683
-1.5552,2.4702,0.24683
-1.5544,2.4711,0.24683
-1.5551,2.4721,0.24683
-1.554,2.4733,0.24683
-1.556,2.4697,0.24683
-1.5554,2.4704,0.24683
-1.5546,2.4714,0.24683
-1.552,2.4747,0.24683
-1.5568,2.4691,0.24683
-1.5565,2.47,0.24683
-1.556,2.4709,0.24683
-1.5551,2.4721,0.24683
-1.554,2.4733,0.24683
-1.5564,2.469,0.25522
-1.5556,2.4697,0.25522
-1.5548,2.4704,0.25522
-1.554,2.4712,0.25522
-1.5532,2.472,0.25522
-1.5532,2.472,0.25522
-1.5558,2.47,0.25522
-1.5551,2.4708,0.25522
-1.5542,2.4717,0.25522
-1.5574,2.4694,0.25522
-1.5516,2.4763,0.25522
-1.5561,2.4703,0.25522
-1.5553,2.4712,0.25522
-1.5545,2.4722,0.25522
-1.5551,2.4735,0.25522
-1.5539,2.4749,0.25522
-1.5563,2.4707,0.25522
-1.5556,2.4716,0.25522
-1.5547,2.4726,0.25522
-1.5516,2.4763,0.25522
-1.5571,2.4701,0.25522
-1.5567,2.4711,0.25522
-1.556,2.4723,0.25522
-1.5551,2.4735,0.25522
-1.5539,2.4749,0.25522
-1.557,2.4692,0.26327
-1.5559,2.4703,0.26327
-1.5547,2.4714,0.26327
-1.5537,2.4725,0.26327
-1.5526,2.4736,0.26327
-1.5526,2.4736,0.26327
-1.5563,2.4705,0.26327
-1.5552,2.4717,0.26327
-1.5541,2.4729,0.26327
-1.5583,2.4693,0.26327
-1.5512,2.4779,0.26327
-1.5566,2.4707,0.26327
-1.5556,2.4719,0.26327
-1.5545,2.4731,0.26327
-1.5557,2.4741,0.26327
-1.5542,2.4758,0.26327
-1.557,2.4709,0.26327
-1.556,2.4721,0.26327
-1.5549,2.4734,0.26327
-1.5512,2.4779,0.26327
-1.5581,2.47,0.26327
-1.5576,2.4712,0.26327
-1.5568,2.4726,0.26327
-1.5557,2.4741,0.26327
-1.5542,2.4758,0.26327
-1.5576,2.4699,0.27159
-1.5563,2.4711,0.27159
-1.5551,2.4723,0.27159
-1.554,2.4736,0.27159
-1.553,2.4749,0.27159
-1.553,2.4749,0.27159
-1.5568,2.4714,0.27159
-1.5556,2.4726,0.27159
-1.5545,2.4739,0.27159
-1.5589,2.4699,0.27159
-1.5513,2.4792,0.27159
-1.5571,2.4716,0.27159
-1.556,2.4729,0.27159
-1.5549,2.4742,0.27159
-1.5558,2.4748,0.27159
-1.5545,2.4763,0.27159
-1.5574,2.4718,0.27159
-1.5563,2.473,0.27159
-1.5552,2.4744,0.27159
-1.5513,2.4792,0.27159
-1.5585,2.4708,0.27159
-1.5578,2.472,0.27159
-1.5569,2.4734,0.27159
-1.5558,2.4748,0.27159
-1.5545,2.4763,0.27159
